image,category,response,correct,RT,IT,MT,block,trial,pressure,mapping,block_start_global,trial_start_global,fixation_onset_global,stim_onset_global,movement_start_global,response_time_global,timeout_time_global
Living_Things\Animals\tapir.jpg,living,left,1,0.7747458999801893,0.2750780000060331,0.49966789997415617,4,22,pressure,left,201.16990589999477,229.71667670001625,229.73709360000794,230.1675470000191,230.43730290001258,230.9254276000138,
Nonliving_Things\Vehicles\ship.jpg,nonliving,right,1,0.920715200016275,0.3416379000118468,0.5790773000044283,4,23,pressure,left,201.16990589999477,230.93695970001863,230.9537554999988,231.38277300001937,231.72066960000666,232.28862570002093,
Nonliving_Things\Furniture\lamp.jpg,nonliving,right,1,0.9852338999917265,0.3060873999784235,0.679146500013303,4,24,pressure,left,201.16990589999477,232.29973560001235,232.32059149999986,232.7503643000091,233.0539473000099,233.72234790000948,
Living_Things\Animals\turtle.jpg,living,left,1,1.3037906999816187,0.008605399983935058,1.2951852999976836,4,25,pressure,left,201.16990589999477,233.7331020999991,233.7538351000112,234.18668390001403,234.18881320001674,235.4725124000106,
Nonliving_Things\Tools\chisel.jpg,nonliving,right,1,0.885498000017833,0.4397531000140589,0.4457449000037741,4,26,pressure,left,201.16990589999477,235.48410380000132,235.50909910001792,235.93430819999776,236.37075390000246,236.80608810001286,
Living_Things\Animals\lynx.jpg,living,left,1,0.8441639000084251,0.4150787000253331,0.429085199983092,4,27,pressure,left,201.16990589999477,236.81648560002213,236.83725149999373,237.25858700001845,237.67076649999944,238.08888350002235,
Nonliving_Things\Vehicles\scooter.jpg,nonliving,right,1,1.006552400009241,0.4598264000087511,0.5467260000004899,4,28,pressure,left,201.16990589999477,238.09983930000453,238.12060290001682,238.54746910001268,239.00415419999626,239.54026199999498,
Living_Things\Insects\bee.jpg,living,left,1,0.8987912000156939,0.4357167000125628,0.4630745000031311,4,29,pressure,left,201.16990589999477,239.55087140001706,239.5742519000196,240.00737150001805,240.43783050001366,240.8893446000002,
Living_Things\Trees\olive_tree.jpg,living,left,1,1.063283000024967,0.467520100006368,0.5957629000185989,4,30,pressure,left,201.16990589999477,240.90089010001975,240.92448260000674,241.35800130001735,241.82084900001064,242.4059222000069,
Nonliving_Things\Musical_Inst\harmonica.jpg,nonliving,right,1,0.9393920000002254,0.541760099993553,0.39763190000667237,5,1,normal,left,246.46495100000175,246.46496130002197,247.97168459999375,248.40327599999728,248.93762189999688,249.32412699999986,
Nonliving_Things\Vehicles\paragliding.jpg,nonliving,right,1,0.8166102000104729,0.3193143999960739,0.497295800014399,5,2,normal,left,246.46495100000175,249.33531409999705,249.35493329999736,249.79153340001358,250.1037089000165,250.58990960000665,
Nonliving_Things\Buildings\lighthouse.jpg,nonliving,right,1,0.935455600003479,0.45647080001072027,0.4789847999927588,5,3,normal,left,246.46495100000175,250.60107289999723,250.62078060000204,251.05053890001727,251.5044607000018,251.97304000001168,
Living_Things\Insects\cockroach.jpg,living,left,1,1.0215573000023142,0.375906400004169,0.6456508999981452,5,4,normal,left,246.46495100000175,251.98343380002188,252.00524960001349,252.4313234000001,252.80440480000107,253.4396859999979,
Nonliving_Things\Musical_Inst\saxophone.jpg,nonliving,right,1,1.0862606999871787,0.4254472999891732,0.6608133999980055,5,5,normal,left,246.46495100000175,253.4501057000016,253.47057030000724,253.89967800001614,254.32254130000365,254.97176990000298,
Nonliving_Things\Tools\hammer.jpg,nonliving,right,1,1.0062704000156373,0.32720420000259764,0.6790662000130396,5,6,normal,left,246.46495100000175,254.98326410001027,255.00382360001095,255.4300927000004,255.75446450000163,256.4232336000132,
Nonliving_Things\Buildings\church.jpg,nonliving,right,1,1.0851717999903485,0.30575349999708124,0.7794182999932673,5,7,normal,left,246.46495100000175,256.43352039999445,256.454284300009,256.8878728999989,257.1878115000145,257.95664720001514,
Living_Things\Birds\ostrich.jpg,living,left,1,1.0287733000004664,0.4300381999928504,0.598735100007616,5,8,normal,left,246.46495100000175,257.9672160000191,257.9876715000137,258.4124674000195,258.83785510002053,259.4244646000152,
Nonliving_Things\Furniture\wardrobe.jpg,nonliving,right,1,0.8188307000091299,0.4054500999918673,0.4133806000172626,5,9,normal,left,246.46495100000175,259.4365740000212,259.454404899996,259.88921280001523,260.28789860001416,260.6903181000089,
Nonliving_Things\Kitchen_Uten\cup.jpg,nonliving,right,1,1.550281299976632,0.4038189999992028,1.1464622999774292,5,10,normal,left,246.46495100000175,260.70126200001687,260.72491640000953,261.1560664999997,261.55446539999684,262.6895067000005,
Living_Things\Insects\spider.jpg,living,left,1,1.0926476999884471,0.4956135999818798,0.5970341000065673,5,11,normal,left,246.46495100000175,262.7009087000042,262.7210183000134,263.1457408000133,263.63763840001775,264.22272469999734,
Nonliving_Things\Tools\pincers.jpg,nonliving,right,1,0.8704837000113912,0.489640399988275,0.38084330002311617,5,12,normal,left,246.46495100000175,264.23470610001823,264.2580885000061,264.6871331000002,265.1712933999952,265.5407708999992,
Nonliving_Things\Musical_Inst\violin.jpg,nonliving,right,1,0.99124760000268,0.34558100000140257,0.6456666000012774,5,13,normal,left,246.46495100000175,265.5521258999943,265.5710803999973,265.99555079999845,266.33799319999525,266.97332859999733,
Nonliving_Things\Clothing\jacket.jpg,nonliving,right,1,1.1194603999902029,0.5067116999998689,0.612748699990334,5,14,normal,left,246.46495100000175,266.98364990000846,267.00842369999737,267.43453410000075,267.9380311999994,268.54002770001534,
Living_Things\Birds\hen.jpg,living,left,1,0.9194091999961529,0.423749300010968,0.4956598999851849,5,15,normal,left,246.46495100000175,268.5507714000123,268.57121019999613,269.00325490001705,269.4213769000198,269.90619530002004,
Nonliving_Things\Musical_Inst\clarinet.jpg,nonliving,right,1,1.1423949000018183,0.008807800011709332,1.133587099990109,5,16,normal,left,246.46495100000175,269.9170233000186,269.93788620000123,270.3670628000109,270.37070520001,271.49312500000815,
Nonliving_Things\Furniture\armchair.jpg,nonliving,right,1,0.871727199992165,0.39052439999068156,0.4812028000014834,5,17,normal,left,246.46495100000175,271.504385200009,271.52118959999643,271.95314399999916,272.33800560000236,272.80716540000867,
Living_Things\Flowers\carnation.jpg,living,left,1,1.138763700000709,0.44202829999267124,0.6967354000080377,5,18,normal,left,246.46495100000175,272.81918540000333,272.8381461999961,273.247959100001,273.68814260000363,274.3731180000177,
Living_Things\Flowers\pansy.jpg,living,left,1,1.185710999998264,0.45663480000803247,0.7290761999902315,5,19,normal,left,246.46495100000175,274.38486250001006,274.4045918000047,274.83690809999825,275.2881898000196,276.0062700000126,
Nonliving_Things\Vehicles\motorbike.jpg,nonliving,right,1,0.9035917999863159,0.4069372999947518,0.4966544999915641,5,20,normal,left,246.46495100000175,276.0172395000118,276.0381231000065,276.4678077000135,276.8715225000051,277.3557200000214,
Living_Things\Birds\duck.jpg,living,left,1,1.0352459000132512,0.42393710001488216,0.6113087999983691,5,21,normal,left,246.46495100000175,277.36810380002134,277.3877754000132,277.81734609999694,278.23827540001366,278.83899859999656,
Living_Things\Birds\goose.jpg,living,left,1,1.2089472000079695,0.4614638000202831,0.7474833999876864,5,22,normal,left,246.46495100000175,278.84963100001914,278.87137070001336,279.2989520000119,279.7549455999979,280.4918564000109,
Nonliving_Things\Tools\leveller.jpg,nonliving,right,1,1.4810847000044305,0.11964190000435337,1.3614428000000771,5,23,normal,left,246.46495100000175,280.50241840002127,280.5213680000161,280.957227100007,281.0717049000086,282.4222338999971,
Living_Things\Animals\dromedary.jpg,living,left,1,1.1518319000024348,0.3400715999887325,0.8117603000137024,5,24,normal,left,246.46495100000175,282.4330478000047,282.4547974000161,282.8845857999986,283.2216628000024,284.02311629999895,
Nonliving_Things\Musical_Inst\piano_.jpg,nonliving,right,1,1.2554745000088587,0.6743266999837942,0.5811478000250645,5,25,normal,left,246.46495100000175,284.03340760001447,284.054818900011,284.48629570001503,285.1550122000044,285.7247610000195,
Nonliving_Things\Musical_Inst\harp.jpg,nonliving,right,1,1.0387714999960735,0.4263572999916505,0.612414200004423,5,26,normal,left,246.46495100000175,285.7361515999946,285.75479510001605,286.18139450001763,286.60504900000524,287.20706060001976,
Living_Things\Animals\armadillo.jpg,living,left,1,0.8210925000021234,0.42728199998964556,0.39381050001247786,5,27,normal,left,246.46495100000175,287.2174515000079,287.2382029000146,287.668434399995,288.09036390000256,288.47319780002,
Living_Things\Insects\wasp.jpg,living,left,1,0.8248375000257511,0.41043119999812916,0.4144063000276219,5,28,normal,left,246.46495100000175,288.4841488999955,288.5049011000083,288.93376949999947,289.3384308000095,289.74125960000674,
Living_Things\Flowers\tulip.jpg,living,left,1,1.0537004999932833,0.4569879999908153,0.596712500002468,5,29,normal,left,246.46495100000175,289.7528258000093,289.7715361000155,290.204896500014,290.6551652000053,291.2399534000142,
Nonliving_Things\Buildings\shanty.jpg,nonliving,right,1,0.8717836000141688,0.4085188000171911,0.46326479999697767,5,30,normal,left,246.46495100000175,291.25186170000234,291.27160120001645,291.69965670001693,292.1051945000072,292.55630490000476,
Living_Things\Flowers\lilac.jpg,living,left,1,0.7199895000085235,0.012189900007797405,0.7077996000007261,6,1,pressure,left,297.04005070001585,297.0400615000108,297.52270390000194,297.95379450000473,297.95965230002184,298.6563649000018,
Living_Things\Animals\cheetah.jpg,living,left,1,0.7052294000168331,0.27589680001256056,0.42933260000427254,6,2,pressure,left,297.04005070001585,298.6673793999944,298.6891341000155,299.12029650001205,299.38938320000307,299.8072134999966,
Nonliving_Things\Vehicles\bus.jpg,nonliving,right,1,0.727020199992694,0.41367629999876954,0.3133438999939244,6,3,pressure,left,297.04005070001585,299.8186919,299.84344870000496,300.2800795000221,300.68862329999683,300.9913815000036,
Living_Things\Birds\pheasant.jpg,living,left,1,0.6501179999904707,0.33554169998387806,0.31457630000659265,6,4,pressure,left,297.04005070001585,301.00204150000354,301.0266361999966,301.45866340000066,301.78950660000555,302.0925818000105,
Nonliving_Things\Clothing\socks.jpg,nonliving,right,1,0.741314400016563,0.3765605000080541,0.36475390000850894,6,5,pressure,left,297.04005070001585,302.1040561000118,302.12261620000936,302.55281910000485,302.92297129999497,303.2761745000025,
Nonliving_Things\Furniture\rocking_chair.jpg,nonliving,right,1,0.9224607999785803,0.4597689999791328,0.46269179999944754,6,6,pressure,left,297.04005070001585,303.28763760000584,303.3062262000167,303.73400409999886,304.1894300999993,304.6411437000206,
Nonliving_Things\Kitchen_Uten\sharpening_steel.jpg,nonliving,right,1,0.8529187999956775,0.3561500999785494,0.49676870001712814,6,7,pressure,left,297.04005070001585,304.6521075000055,304.6772867999971,305.10711830001674,305.4564304999949,305.94151820000843,
Living_Things\Insects\centipede.jpg,living,left,1,1.0700316999864299,0.47521589999087155,0.5948157999955583,6,8,pressure,left,297.04005070001585,305.95317069999874,305.97277880000183,306.40190590001293,306.873018400016,307.4569167000009,
Nonliving_Things\Tools\trowel.jpg,nonliving,right,1,0.7236543000035454,0.39254080000682734,0.331113499996718,6,9,pressure,left,297.04005070001585,307.468131600006,307.4894947000139,307.92094500001986,308.3063640000182,308.6269695000083,
Living_Things\Trees\black_poplar.jpg,living,left,1,1.2191244999994524,0.3421161000151187,0.8770083999843337,6,10,pressure,left,297.04005070001585,308.6374536000076,308.65616400001454,309.0880321000004,309.4229787000222,310.2891469000024,
Living_Things\Animals\tiger.jpg,living,left,1,0.9401697999855969,0.476214299997082,0.46395549998851493,6,11,pressure,left,297.04005070001585,310.299860900006,310.32179950000136,310.7507450999983,311.2229113000212,311.6749975999992,
Living_Things\Birds\raven.jpg,living,left,1,0.8893623999902047,0.42685509999864735,0.4625072999915574,6,12,pressure,left,297.04005070001585,311.68684870001744,311.70614779999596,312.1340057000052,312.556450700009,313.0076989000081,
Living_Things\Insects\mosquito.jpg,living,left,1,1.1345389000198338,0.021402400016086176,1.1131365000037476,6,13,pressure,left,297.04005070001585,313.0189341000223,313.0436083000095,313.4744930000161,313.4887888999947,314.59126660000766,
Nonliving_Things\Buildings\cathedral.jpg,nonliving,right,1,1.087902800005395,0.011217700026463717,1.0766850999789312,6,14,pressure,left,297.04005070001585,314.60199749999447,314.6271609000105,315.05262590001803,315.0588577000017,316.1238900000171,
Nonliving_Things\Musical_Inst\bugle.jpg,nonliving,right,1,0.9981563999899663,0.01795280000078492,0.9802035999891814,6,15,pressure,left,297.04005070001585,316.1355284000165,316.15610890000244,316.5795005999971,316.5898479000025,317.5581391000014,
Living_Things\Birds\toucan.jpg,living,left,1,1.1234578999865334,0.011301499995170161,1.1121563999913633,6,16,pressure,left,297.04005070001585,317.5700366999954,317.5897438999964,318.015976900002,318.02252670002053,319.12427160001243,
Living_Things\Animals\cow.jpg,living,left,1,1.103688700008206,0.011299300007522106,1.092389400000684,6,17,pressure,left,297.04005070001585,319.13473879999947,319.15638570001465,319.58839600000647,319.5933573000075,320.6748022999964,
Nonliving_Things\Musical_Inst\tuba.jpg,nonliving,right,1,1.1032885999884456,0.010529499995755032,1.0927590999926906,6,18,pressure,left,297.04005070001585,320.68574830002035,320.7102974000154,321.13717600001837,321.1429677999986,322.2249064000207,
Living_Things\Birds\sparrow.jpg,living,left,1,1.0847388999827672,0.020333199994638562,1.0644056999881286,6,19,pressure,left,297.04005070001585,322.2357835000148,322.26051399999415,322.69097560000955,322.7057199999981,323.75793160000467,
Nonliving_Things\Tools\nut.jpg,nonliving,right,1,0.9683452000026591,0.008785300015006214,0.9595598999876529,6,20,pressure,left,297.04005070001585,323.77014300000155,323.7897867000138,324.2236632000131,324.22701100000995,325.17623599999934,
Living_Things\Animals\cat.jpg,living,left,1,1.0026420000067446,0.4575464999943506,0.545095500012394,6,21,pressure,left,297.04005070001585,325.18665700001293,325.2064571999945,325.6370547999977,326.08978750000824,326.62447619999875,
Living_Things\Trees\fir.jpg,living,left,1,0.8849362999899313,0.3391578999871854,0.5457784000027459,6,22,pressure,left,297.04005070001585,326.634855900018,326.6562872000213,327.0911271000223,327.4232070000144,327.9583753000188,
Living_Things\Birds\rooster.jpg,living,left,1,0.8503906000114512,0.4054898000031244,0.44490080000832677,6,23,pressure,left,297.04005070001585,327.96896980001475,327.9938664000074,328.4232594000059,328.8233779000002,329.25726000001305,
Nonliving_Things\Clothing\skirt.jpg,nonliving,right,1,0.9077871000044979,0.011327499989420176,0.8964596000150777,6,24,pressure,left,297.04005070001585,329.2682563000126,329.28990530001465,329.71590360000846,329.7227952000103,330.6087241000205,
Living_Things\Trees\olive_tree.jpg,living,,0,1.5250383999955375,0.07429829999455251,1.450740100000985,6,25,pressure,left,297.04005070001585,330.6193054000032,330.6439440000104,331.07033770001726,331.1398542000097,,332.3893742999935
Living_Things\Animals\tiger.jpg,living,left,1,0.7716438999923412,0.008250599988969043,0.7633933000033721,6,26,pressure,left,297.04005070001585,332.5905517000065,335.9733563000045,336.40197160001844,336.40592540000216,337.1585490000143,
Nonliving_Things\Kitchen_Uten\teapot.jpg,nonliving,right,1,0.733053200005088,0.26964630000293255,0.46340690000215545,6,27,pressure,left,297.04005070001585,337.1693964000151,337.19405010002083,337.62708649999695,337.89011800001026,338.34230980000575,
Living_Things\Birds\seagull.jpg,living,left,1,0.8735450999811292,0.4101057999941986,0.46343929998693056,6,28,pressure,left,297.04005070001585,338.35353100000066,338.3733288999938,338.8010974000208,339.20705310002086,339.660096800013,
Living_Things\Insects\spider.jpg,living,left,1,0.7102929999819025,0.2989934999786783,0.41129950000322424,6,29,pressure,left,297.04005070001585,339.67046350002056,339.6900495000009,340.1119703000004,340.4058821000217,340.806488000002,
Nonliving_Things\Furniture\wardrobe.jpg,nonliving,right,1,0.7582942000008188,0.010803200013469905,0.7474909999873489,6,30,pressure,left,297.04005070001585,340.81716910001705,340.83917350001866,341.26630350001506,341.2727751000202,342.0090878000192,
Nonliving_Things\Vehicles\boat.jpg,nonliving,right,1,1.0665803000156302,0.40283370000543073,0.6637466000101995,7,1,normal,left,345.931124499999,345.9311351000215,347.0893558000098,347.5253529000038,347.9228914999985,348.5753379999951,
Living_Things\Insects\centipede.jpg,living,left,1,0.7525215999921784,0.3408538999792654,0.411667700012913,7,2,normal,left,345.931124499999,348.5865453000006,348.60555740000564,349.03440350000164,349.37244190002093,349.7733211000159,
Nonliving_Things\Furniture\filling_cabinet.jpg,nonliving,right,1,0.9401464999828022,0.5944072999991477,0.34573919998365454,7,3,normal,left,345.931124499999,349.78410000001895,349.80567830000655,350.2318066000007,350.8229468000063,351.1582918000058,
Nonliving_Things\Furniture\bookcase.jpg,nonliving,right,1,1.2552911000093445,0.6262250000145286,0.6290660999948159,7,4,normal,left,345.931124499999,351.1686722000013,351.18954120000126,351.6164570999972,352.239733800001,352.8576050999982,
Nonliving_Things\Buildings\palace.jpg,nonliving,right,1,0.8050332000129856,0.42344760001287796,0.38158560000010766,7,5,normal,left,345.931124499999,352.868701600004,352.88945600000443,353.3195529000077,353.7396396000113,354.1091774000088,
Living_Things\Flowers\orchid.jpg,living,left,1,0.8709371000004467,0.42463489997317083,0.44630220002727583,7,6,normal,left,345.931124499999,354.1212152999942,354.13943810001365,354.5717137000174,354.9910603000026,355.42562200000975,
Nonliving_Things\Buildings\house.jpg,nonliving,right,1,0.770813300012378,0.47407760002533905,0.29673569998703897,7,7,normal,left,345.931124499999,355.4373462999938,355.45619409999927,355.88754990001325,356.3563781999983,356.64171700002044,
Nonliving_Things\Furniture\armchair.jpg,nonliving,right,1,0.7209663999965414,0.3075689999968745,0.41339739999966696,7,8,normal,left,345.931124499999,356.65310220001265,356.67668930001673,357.1021364000044,357.4064052000176,357.808065899997,
Living_Things\Birds\goldfinch.jpg,living,left,1,0.9668600000150036,0.40505910001229495,0.5618009000027087,7,9,normal,left,345.931124499999,357.8197875000187,357.84344850000343,358.27057839999907,358.6726550000021,359.2239913000085,
Living_Things\Flowers\araceae.jpg,living,left,1,1.0895841000019573,0.3939636000141036,0.6956204999878537,7,10,normal,left,345.931124499999,359.23450890000095,359.2562573000032,359.6822427000152,360.07311769999797,360.75803359999554,
Nonliving_Things\Clothing\jacket.jpg,nonliving,right,1,0.9240285000123549,0.41161980002652854,0.5124086999858264,7,11,normal,left,345.931124499999,360.76867220000713,360.78925460000755,361.2144199000031,361.6231434000074,362.12515669999993,
Nonliving_Things\Furniture\lamp.jpg,nonliving,right,1,1.470505500008585,0.3247768000001088,1.1457287000084762,7,12,normal,left,345.931124499999,362.13553860000684,362.1563136000186,362.58747470000526,362.90653400000883,364.0411483000207,
Nonliving_Things\Buildings\granary.jpg,nonliving,right,1,1.0354448999860324,0.5739811999956146,0.4614636999904178,7,13,normal,left,345.931124499999,364.0524161000212,364.07299610000337,364.5050024999946,365.0732226000109,365.5239514000132,
Living_Things\Insects\scorpion.jpg,living,left,1,0.7418015000002924,0.41116290001082234,0.3306385999894701,7,14,normal,left,345.931124499999,365.53467150000506,365.55637999999453,365.9812723000068,366.3898906999966,366.7101828000159,
Living_Things\Trees\cypress.jpg,living,left,1,0.9563418000179809,0.4428531000157818,0.513488700002199,7,15,normal,left,345.931124499999,366.7205160000012,366.7396828000201,367.1690229999949,367.60661740001524,368.1082133000018,
Nonliving_Things\Tools\cold_chisel.jpg,nonliving,right,1,0.9232340000162367,0.427505800005747,0.4957282000104897,7,16,normal,left,345.931124499999,368.12009910002234,368.1432527000143,368.56681280001067,368.9908064000192,369.475818100007,
Nonliving_Things\Clothing\cap.jpg,nonliving,right,1,0.8670293999894056,0.4381363999855239,0.42889300000388175,7,17,normal,left,345.931124499999,369.4865037999989,369.5103208000073,369.93947840001783,370.3733334999997,370.79014100000495,
Living_Things\Insects\dragonfly.jpg,living,left,1,0.9202302000194322,0.45782740000868216,0.46240280001075007,7,18,normal,left,345.931124499999,370.8021329000185,370.8231606000045,371.25471619999735,371.70668130001286,372.15847590001067,
Nonliving_Things\Furniture\sofa.jpg,nonliving,right,1,1.044828799989773,0.5115383999946062,0.5332903999951668,7,19,normal,left,345.931124499999,372.1690717000165,372.1898603000154,372.6147549000161,373.1233666000189,373.64478230001987,
Nonliving_Things\Musical_Inst\flute.jpg,nonliving,right,1,1.1389040000212844,0.4085334000119474,0.7303706000093371,7,20,normal,left,345.931124499999,373.6566456000146,373.67320290001226,374.1034013000026,374.50638550001895,375.22504829999525,
Nonliving_Things\Buildings\factory.jpg,nonliving,right,1,1.0008186000050046,0.370777599979192,0.6300410000258125,7,21,normal,left,345.931124499999,375.2367959000112,375.2605767000059,375.693099600001,376.0570359000121,376.67543259999366,
Nonliving_Things\Kitchen_Uten\fork.jpg,nonliving,right,1,1.0360946000146214,0.3893384000111837,0.6467562000034377,7,22,normal,left,345.931124499999,376.68704970000545,376.7102294000215,377.13882100000046,377.5234507000132,378.159114900016,
Nonliving_Things\Musical_Inst\tambourine.jpg,nonliving,right,1,0.8979763999814168,0.20311669999500737,0.6948596999864094,7,23,normal,left,345.931124499999,378.17019750000327,378.1954154999985,378.6268639000191,378.8243841000076,379.50879469999927,
Living_Things\Birds\ostrich.jpg,living,left,1,1.007291100017028,0.3778628000000026,0.6294283000170253,7,24,normal,left,345.931124499999,379.51921470000525,379.53997260000324,379.9649108000158,380.33962860002066,380.95769810001366,
Nonliving_Things\Vehicles\van.jpg,nonliving,right,1,0.9143374999985099,0.01675569999497384,0.897581800003536,7,25,normal,left,345.931124499999,380.9690649000113,380.98964200000046,381.408562800003,381.42285050000646,382.30980960000306,
Nonliving_Things\Buildings\pyramid.jpg,nonliving,right,1,1.3492969000071753,0.40200450000702403,0.9472924000001512,7,26,normal,left,345.931124499999,382.32051910000155,382.33962350001093,382.77682800000184,383.17354390001856,384.10890789999394,
Nonliving_Things\Vehicles\paragliding.jpg,nonliving,right,1,0.9430487000208814,0.2953818000096362,0.6476669000112452,7,27,normal,left,345.931124499999,384.1208247000177,384.140012799995,384.56504260000656,384.8569653000159,385.49346240001614,
Living_Things\Flowers\rose.jpg,living,left,1,2.2648229000042193,0.019485500000882894,2.2453374000033364,7,28,normal,left,345.931124499999,385.5046033000108,385.5234028999985,385.95806940001785,385.97296579999966,388.20775010000216,
Nonliving_Things\Musical_Inst\guitar.jpg,nonliving,right,1,0.6734603999939281,0.3287486000044737,0.34471179998945445,7,29,normal,left,345.931124499999,388.2183847000124,388.2402129000111,388.6648174000147,388.9904422000109,389.3244500000146,
Living_Things\Birds\owl.jpg,living,left,1,0.8704845999891404,0.01092529998277314,0.8595593000063673,7,30,normal,left,345.931124499999,389.3350710000086,389.356818500004,389.7877270000172,389.7932165999955,390.6418141000031,
Nonliving_Things\Tools\leveller.jpg,nonliving,right,1,0.783912999992026,0.20272500001010485,0.5811879999819212,8,1,pressure,left,396.7542142000166,396.754225200013,397.5248470000224,397.9600482000096,398.15715720001026,398.7271081000217,
Living_Things\Animals\lioness.jpg,living,left,1,1.0316298000107054,0.01937069999985397,1.0122591000108514,8,2,pressure,left,396.7542142000166,398.7384205000126,398.7578335000144,399.19231320000836,399.2071084000054,400.2080055999977,
Living_Things\Animals\platypus.jpg,living,left,1,0.7916906999889761,0.24460919998819008,0.547081500000786,8,3,pressure,left,396.7542142000166,400.2193690999993,400.2406918000197,400.6680294999969,400.90790520000155,401.4434656999947,
Nonliving_Things\Vehicles\cart.jpg,nonliving,right,1,0.7203138000040781,0.2575283999904059,0.4627854000136722,8,4,pressure,left,396.7542142000166,401.45497039999464,401.47437969999737,401.905294199998,402.15789410000434,402.6092445999966,
Nonliving_Things\Vehicles\ship.jpg,nonliving,right,1,0.883815399982268,0.35216109998873435,0.5316542999935336,8,5,pressure,left,396.7542142000166,402.6206624000042,402.64481080000405,403.0791462000052,403.4246287000133,403.9449060000188,
Nonliving_Things\Kitchen_Uten\peeler.jpg,nonliving,right,1,0.7514680000022054,0.3390537000086624,0.41241429999354295,8,6,pressure,left,396.7542142000166,403.9562659999938,403.9744991000043,404.4092277000018,404.74156950000906,405.14308150002034,
Living_Things\Insects\grasshopper.jpg,living,left,1,0.7872199999983422,0.3757869999972172,0.41143300000112504,8,7,pressure,left,396.7542142000166,405.15390560001833,405.1742596999975,405.605455300014,405.97498230001656,406.37527570000384,
Nonliving_Things\Buildings\skyscraper.jpg,nonliving,right,1,0.8862459000083618,0.40682030000607483,0.47942560000228696,8,8,pressure,left,396.7542142000166,406.38638589999755,406.4080634000129,406.83979650001856,407.24138200000743,407.71018650001497,
Nonliving_Things\Furniture\bedside_table.jpg,nonliving,right,1,0.9516177999903448,0.40466420000302605,0.5469535999873187,8,9,pressure,left,396.7542142000166,407.720748199994,407.7455210000044,408.17643210000824,408.5748366000189,409.1100073000125,
Living_Things\Insects\wasp.jpg,living,left,1,1.0216110000037588,0.3101347000047099,0.7114762999990489,8,10,pressure,left,396.7542142000166,409.1217647000158,409.1414607000188,409.57004560000496,409.87497810000787,410.5757114000153,
Living_Things\Birds\pigeon.jpg,living,left,1,0.8557240999944042,0.01193870001588948,0.8437853999785148,8,11,pressure,left,396.7542142000166,410.5864366000169,410.60810790001415,411.0382343000092,411.0434438000084,411.87654580001254,
Nonliving_Things\Tools\pincers.jpg,nonliving,right,1,0.8055217000073753,0.3420122999814339,0.46350940002594143,8,12,pressure,left,396.7542142000166,411.8873145999969,411.9122705000045,412.33774330001324,412.6750221000111,413.12738020002143,
Nonliving_Things\Vehicles\scooter.jpg,nonliving,right,1,0.8167255999869667,0.35431699999026023,0.46240859999670647,8,13,pressure,left,396.7542142000166,413.13850669999374,413.15810180001426,413.59177240001736,413.9407330999966,414.39246649999404,
Nonliving_Things\Clothing\trousers.jpg,nonliving,right,1,0.9850529000104871,0.007501100015360862,0.9775517999951262,8,14,pressure,left,396.7542142000166,414.40321910000057,414.42486580001423,414.8567893000145,414.85995539999567,415.8270577000221,
Living_Things\Insects\praying_mantis.jpg,living,left,1,0.701077699981397,0.389035000000149,0.312042699981248,8,15,pressure,left,396.7542142000166,415.8375931000046,415.86235850001685,416.291383600008,416.6751036000205,416.9761165000091,
Living_Things\Flowers\pansy.jpg,living,left,1,0.9062454999948386,0.4278862999926787,0.4783592000021599,8,16,pressure,left,396.7542142000166,416.9870518000098,417.0076280000212,417.4348250000039,417.85841909999726,418.32555470001535,
Living_Things\Birds\partridge.jpg,living,left,1,0.9248265000060201,0.011510900018038228,0.9133155999879818,8,17,pressure,left,396.7542142000166,418.33681520001846,418.35792189999484,418.7835965999984,418.7909166000027,419.69309529999737,
Living_Things\Birds\kiwi.jpg,living,left,1,1.0009820999985095,0.45390900000347756,0.547073099995032,8,18,pressure,left,396.7542142000166,419.70429900000454,419.72892870000214,420.1601764000079,420.6085311000061,421.1443472999963,
Living_Things\Animals\cow.jpg,living,left,1,0.9725729000056162,0.009151700010988861,0.9634211999946274,8,19,pressure,left,396.7542142000166,421.1555703000049,421.1748473000189,421.6024754999962,421.6075417000102,422.5606415999937,
Living_Things\Trees\cedar.jpg,living,left,1,1.1874510000052396,0.44231320000835694,0.7451377999968827,8,20,pressure,left,396.7542142000166,422.5710379999946,422.59560210001655,423.0210749999969,423.45839949999936,424.1926911000046,
Nonliving_Things\Tools\handsaw.jpg,nonliving,right,1,1.023523700016085,0.35877829999662936,0.6647454000194557,8,21,pressure,left,396.7542142000166,424.20352179999463,424.22504990000743,424.6552808000124,425.0075913000037,425.6605713000172,
Nonliving_Things\Musical_Inst\tuba.jpg,nonliving,right,1,0.7883911999815609,0.30736229999456555,0.4810288999869954,8,22,pressure,left,396.7542142000166,425.6723920000077,425.6916123999981,426.1233452000015,426.42434180001146,426.8938928999996,
Nonliving_Things\Furniture\bed.jpg,nonliving,right,1,0.7877172000007704,0.22430099998018704,0.5634162000205833,8,23,pressure,left,396.7542142000166,426.90544210001826,426.92492970000603,427.35644299999694,427.57431950001046,428.1269801000017,
Living_Things\Animals\horse.jpg,living,left,1,1.0207987999892794,0.4910403999965638,0.5297583999927156,8,24,pressure,left,396.7542142000166,428.137772600021,428.1583076000097,428.5898476000002,429.0750943000021,429.5924098000105,
