image,category,response,correct,RT,IT,MT,block,trial,pressure,mapping,block_start_global,trial_start_global,fixation_onset_global,stim_onset_global,movement_start_global,response_time_global,timeout_time_global
Nonliving_Things\Furniture\lectern.jpg,nonliving,right,1,0.7020057000045199,0.023923800006741658,0.6780818999977782,8,20,pressure,left,355.2499581000011,379.3346473000129,379.3571608000202,379.7954338999989,379.8073946000077,380.4745602000039,
Living_Things\Birds\hen.jpg,living,left,1,0.6852305000065826,0.02296500001102686,0.6622654999955557,8,21,pressure,left,355.2499581000011,380.4854415000009,380.5072779000038,380.9420989000064,380.95754180001677,381.607865900005,
Nonliving_Things\Musical_Inst\maracas.jpg,nonliving,right,1,0.8855648000026122,0.023890500015113503,0.8616742999874987,8,22,pressure,left,355.2499581000011,381.61977720001596,381.64045900001656,382.07806490000803,382.0913791000203,382.9413640999992,
Nonliving_Things\Kitchen_Uten\peeler.jpg,nonliving,right,1,0.62207009998383,0.013359400007175282,0.6087106999766547,8,23,pressure,left,355.2499581000011,382.95301570001175,382.9739235000161,383.4040176999988,383.4112116000033,384.0080588000128,
Nonliving_Things\Clothing\socks.jpg,nonliving,right,1,0.670070799998939,0.024800899991532788,0.6452699000074062,8,24,pressure,left,355.2499581000011,384.0198821000231,384.04060460001347,384.4767114999995,384.4908110999968,385.1246256000013,
Nonliving_Things\Kitchen_Uten\coking_pot.jpg,nonliving,right,1,0.7184118999866769,0.012891199992736802,0.7055206999939401,8,25,pressure,left,355.2499581000011,385.13604410001426,385.1577159000153,385.59125680002035,385.59578760000295,386.29120720000356,
Living_Things\Birds\rooster.jpg,living,left,1,1.0004148999869358,0.02335149998543784,0.9770634000014979,8,26,pressure,left,355.2499581000011,386.30128770001465,386.3240152000217,386.75987390000955,386.7745186999964,387.74091930000577,
Nonliving_Things\Furniture\bookcase.jpg,nonliving,right,1,0.6522165999922436,0.011988100013695657,0.6402284999785479,8,27,pressure,left,355.2499581000011,387.7515469000209,387.77419230001396,388.20650620001834,388.21227190000354,388.84161850000964,
Living_Things\Animals\cow.jpg,living,left,1,0.7477193000086118,0.019748800026718527,0.7279704999818932,8,28,pressure,left,355.2499581000011,388.85246580000967,388.87634400001843,389.3110211000021,389.3242946000246,390.04138239999884,
Living_Things\Animals\armadillo.jpg,living,left,1,0.7525185999984387,0.02329989999998361,0.7292186999984551,8,29,pressure,left,355.2499581000011,390.0522395000153,390.07431000002543,390.51015620000544,390.52424180001253,391.2416144000017,
Nonliving_Things\Kitchen_Uten\sharpening_steel.jpg,nonliving,right,1,0.6708693999971729,0.02657839999301359,0.6442910000041593,8,30,pressure,left,355.2499581000011,391.25342200000887,391.2740768000076,391.7089238000044,391.72437229999923,392.35832780000055,
Living_Things\Birds\raven.jpg,living,right,0,1.4023564000090118,0.6074525000003632,0.7949039000086486,9,1,normal,left,394.5259606000036,394.5259720000031,395.4078601000074,395.84428390001995,396.4416205000016,397.2250169000181,
Living_Things\Birds\kiwi.jpg,living,right,0,1.3554086000076495,0.013603800005512312,1.3418048000021372,9,2,normal,left,394.5259606000036,397.2364795000176,397.2580932000128,397.6879874000151,397.69475740002235,399.02503270001034,
Living_Things\Flowers\orchid.jpg,living,left,1,0.7875941000238527,0.013788700016448274,0.7738054000074044,9,3,normal,left,394.5259606000036,399.03652580000926,399.05770800000755,399.48762550001265,399.4948558000033,400.2582004000142,
Living_Things\Insects\ladybird.jpg,living,left,1,0.8594599000061862,0.014933400001609698,0.8445265000045765,9,4,normal,left,394.5259606000036,400.26862220000476,400.2907779000234,400.7197039000166,400.72771500001545,401.5602101999975,
Living_Things\Trees\cedar.jpg,living,left,1,1.05019780001021,0.022777700010919943,1.02742009999929,9,5,normal,left,394.5259606000036,401.5721838000172,401.59143510001013,402.0282586000103,402.0409496000211,403.05821850002394,
Nonliving_Things\Buildings\cathedral.jpg,nonliving,right,1,0.9173017999855801,0.021356799989007413,0.8959449999965727,9,6,normal,left,394.5259606000036,403.06834240001626,403.0909066000022,403.5298175000062,403.54113789999974,404.42508180000004,
Living_Things\Trees\black_poplar.jpg,living,left,1,1.0220331000164151,0.013988999999128282,1.0080441000172868,9,7,normal,left,394.5259606000036,404.4370480000216,404.4574004000169,404.88693830001284,404.89453220000723,405.89169760001823,
Nonliving_Things\Tools\nail.jpg,nonliving,right,1,0.906370299984701,0.01381149998633191,0.8925587999983691,9,8,normal,left,394.5259606000036,405.9025365000125,405.92481970001245,406.35399210001924,406.36150650001946,407.24200759999803,
Nonliving_Things\Musical_Inst\saxophone.jpg,nonliving,right,1,0.9020342000003438,0.10810310000670142,0.7939310999936424,9,9,normal,left,394.5259606000036,407.2540442000027,407.276675000001,407.7075014000002,407.8084527000028,408.59196230000816,
Living_Things\Animals\lioness.jpg,living,left,1,1.3538579999876674,0.012802199984434992,1.3410558000032324,9,10,normal,left,394.5259606000036,408.6023456999974,408.6243253000139,409.05520280002384,409.06167690001894,410.39118420000887,
Living_Things\Flowers\poppy.jpg,living,left,1,0.7864890999917407,0.012723199994070455,0.7737658999976702,9,11,normal,left,394.5259606000036,410.4026930000109,410.42464480001945,410.8564041000209,410.8623656000127,411.62512330000754,
Nonliving_Things\Furniture\wardrobe.jpg,nonliving,right,1,0.869441300019389,0.05901340002310462,0.8104278999962844,9,12,normal,left,394.5259606000036,411.6360896000115,411.65765580002335,412.08909819999826,412.14147430000594,412.9413263000024,
Nonliving_Things\Vehicles\ship.jpg,nonliving,right,1,1.433483700006036,0.022054400003980845,1.4114293000020552,9,13,normal,left,394.5259606000036,412.951889900025,412.9745357000211,413.40957730001537,413.4246788000164,414.82509130000835,
Living_Things\Flowers\tulip.jpg,living,left,1,0.8649255000054836,0.02055849999305792,0.8443670000124257,9,14,normal,left,394.5259606000036,414.83607060002396,414.8579269000038,415.2936566999997,415.30818380002165,416.141657900007,
Living_Things\Insects\ant.jpg,living,left,1,1.4364856000174768,0.025386200024513528,1.4110993999929633,9,15,normal,left,394.5259606000036,416.1525298000197,416.1742613000097,416.60973890000605,416.62490210001124,418.0252654000069,
Living_Things\Trees\holm_oak.jpg,living,left,1,0.8490750000055414,0.020599800016498193,0.8284751999890432,9,16,normal,left,394.5259606000036,418.0359762000153,418.05842080002185,418.4980525000137,418.508381200023,419.32525170000736,
Living_Things\Birds\partridge.jpg,living,left,1,1.083130999992136,0.013851199997588992,1.069279799994547,9,17,normal,left,394.5259606000036,419.3368294000102,419.35797360001015,419.79281520002405,419.7991745000181,420.8583114000212,
Nonliving_Things\Furniture\chair.jpg,nonliving,right,1,0.7851392999873497,0.010876099986489862,0.7742632000008598,9,18,normal,left,394.5259606000036,420.86843500001123,420.89155710002524,421.3237399000209,421.3286577000108,422.0920640999975,
Nonliving_Things\Tools\hammer.jpg,nonliving,right,1,0.8870226000144612,0.1093103000021074,0.7777123000123538,9,19,normal,left,394.5259606000036,422.1029524000187,422.12442269999883,422.555614300014,422.65847730002133,423.42545070001506,
Nonliving_Things\Clothing\glove.jpg,nonliving,right,1,1.1179658999899402,0.0234004000085406,1.0945654999813996,9,20,normal,left,394.5259606000036,423.4361506999994,423.4581084000238,423.8950244000007,423.9080812000029,424.9922405000252,
Nonliving_Things\Furniture\couch.jpg,nonliving,right,1,0.7674917000113055,0.021588000003248453,0.7459037000080571,9,21,normal,left,394.5259606000036,425.00261170000886,425.02467020001495,425.4632454000239,425.4747649000201,426.2090023000201,
Nonliving_Things\Musical_Inst\balalaika.jpg,nonliving,right,1,0.7904016000102274,0.11149149999255314,0.6789101000176743,9,22,normal,left,394.5259606000036,426.22064169999794,426.24149840002065,426.6702813000011,426.7750152000226,427.44211190001806,
Nonliving_Things\Tools\cold_chisel.jpg,nonliving,right,1,0.7714664000086486,0.0255044000223279,0.7459619999863207,9,23,normal,left,394.5259606000036,427.4538888000243,427.47465300001204,427.91280960000586,427.9249114000122,428.6592116000247,
Nonliving_Things\Buildings\pyramid.jpg,nonliving,right,1,0.801497099979315,0.011066899984143674,0.7904301999951713,9,24,normal,left,394.5259606000036,428.6708381000208,428.69138280002517,429.12303980000434,429.1285295000125,429.9085266000184,
Living_Things\Insects\spider.jpg,living,left,1,0.9351539999770466,0.024229299975559115,0.9109247000014875,9,25,normal,left,394.5259606000036,429.9189411000116,429.94125270002405,430.3802190000133,430.3917815000168,431.2921145000146,
Living_Things\Birds\pelican.jpg,living,right,0,1.2537655999767594,0.01163649998488836,1.242129099991871,9,26,normal,left,394.5259606000036,431.30267090001144,431.3245046000229,431.7382101000112,431.7452063000237,432.9756714999967,
Nonliving_Things\Kitchen_Uten\teapot.jpg,nonliving,right,1,0.9019737000053283,0.010170199995627627,0.8918035000097007,9,27,normal,left,394.5259606000036,432.9872957000043,433.0086526000232,433.4228514000133,433.42860430001747,434.30925030002254,
Living_Things\Flowers\pansy.jpg,living,left,1,0.8524816000135615,0.39085640001576394,0.4616251999977976,9,28,normal,left,394.5259606000036,434.32036130002234,434.3413797999965,434.755575600022,435.14161430002423,435.5919951000251,
Living_Things\Animals\zebra.jpg,living,left,1,0.8856499000103213,0.009896000003209338,0.875753900007112,9,29,normal,left,394.5259606000036,435.6032277000195,435.625205999997,436.0400020000234,436.0452706000069,436.9089237000153,
Nonliving_Things\Vehicles\motorbike.jpg,nonliving,right,1,0.8837199000117835,0.008657800004584715,0.8750621000071988,9,30,normal,left,394.5259606000036,436.92103580001276,436.941367899999,437.35800540001947,437.3614836000197,438.2256740000157,
Living_Things\Insects\dragonfly.jpg,living,left,1,1.1176150999963284,0.37207549999584444,0.7455396000004839,10,1,pressure,left,439.7939754000108,439.7939871000126,440.2747671000252,440.6923785000108,441.0585015999968,441.7920892999973,
Living_Things\Animals\cat.jpg,living,left,1,0.685796300007496,0.011077600007411093,0.6747187000000849,10,2,pressure,left,439.7939754000108,441.80402300000424,441.82494980000774,442.2397259999998,442.24557880000793,442.9087446000194,
Living_Things\Trees\fig_tree.jpg,living,left,1,0.7370249999803491,0.025013199978275225,0.7120118000020739,10,3,pressure,left,439.7939754000108,442.9202709000092,442.94139040002483,443.35518090002006,443.37523510001483,444.0761449999991,
Living_Things\Animals\kangaroo.jpg,living,left,1,0.7522121999936644,0.010641100001521409,0.741571099992143,10,4,pressure,left,439.7939754000108,444.0872035000066,444.1085931000125,444.5231187000172,444.5287373000174,445.2588466000161,
Nonliving_Things\Tools\screwdriver.jpg,nonliving,right,1,0.7012701999919955,0.024257999990368262,0.6770122000016272,10,5,pressure,left,439.7939754000108,445.2702990999969,445.29159010000876,445.728414000012,445.74230900002294,446.40909790000296,
Living_Things\Birds\penguin.jpg,living,left,1,0.7919516999972984,0.01733619999140501,0.7746155000058934,10,6,pressure,left,439.7939754000108,446.4192838000017,446.44189360001474,446.8706422999967,446.8783878000104,447.6424671999994,
Nonliving_Things\Tools\showel.jpg,nonliving,right,1,0.7359298000228591,0.025189200008753687,0.7107406000141054,10,7,pressure,left,439.7939754000108,447.6529855999979,447.67526910000015,448.110038600018,448.12597890000325,448.8259437000088,
Nonliving_Things\Furniture\bedside_table.jpg,nonliving,right,1,0.7856528999982402,0.47321860000374727,0.3124342999944929,10,8,pressure,left,439.7939754000108,448.8366850000166,448.8584860000119,449.2977788000135,449.75877980000223,450.0591490000079,
Living_Things\Flowers\sunflower.jpg,living,left,1,1.0556042000243906,0.014671300014015287,1.0409329000103753,10,9,pressure,left,439.7939754000108,450.071191199997,450.0918297000171,450.5220238000038,450.5293383000244,451.55909580001025,
Living_Things\Animals\horse.jpg,living,left,1,0.5831669000035618,0.02127739999559708,0.5618895000079647,10,10,pressure,left,439.7939754000108,451.57021100001293,451.5923324000032,452.03191070002504,452.04209180001635,452.59255770000163,
Nonliving_Things\Vehicles\van.jpg,nonliving,right,1,0.8140799000102561,0.018793399998685345,0.7952865000115708,10,11,pressure,left,439.7939754000108,452.6039497000165,452.6254631000047,453.06279429999995,453.0757659000228,453.859277200012,
Nonliving_Things\Musical_Inst\harmonica.jpg,nonliving,right,1,0.7831542000058107,0.02169809999759309,0.7614561000082176,10,12,pressure,left,439.7939754000108,453.87105169999995,453.89193900002283,454.3270955000189,454.3420882000064,455.0927919000096,
Nonliving_Things\Tools\screw.jpg,nonliving,right,1,0.6347547000041232,0.013432500010821968,0.6213221999933012,10,13,pressure,left,439.7939754000108,455.1035029000195,455.1259596000018,455.5599741000042,455.5651939000236,456.1760676999984,
Nonliving_Things\Clothing\cap.jpg,nonliving,right,1,0.7545528000046033,0.014602000010199845,0.7399507999944035,10,14,pressure,left,439.7939754000108,456.1864853000152,456.2088791000133,456.63936440000543,456.64682910000556,457.3762598000176,
Living_Things\Animals\dromedary.jpg,living,left,1,0.7205421999969985,0.013620999990962446,0.7069212000060361,10,15,pressure,left,439.7939754000108,457.3867348000058,457.41095089999726,457.83878130000085,457.8459316000226,458.54272650001803,
Nonliving_Things\Kitchen_Uten\fork.jpg,nonliving,right,1,1.13864449999528,0.013730499980738387,1.1249140000145417,10,16,pressure,left,439.7939754000108,458.5528156000073,458.5754858000146,459.00558370002545,459.01257970000734,460.1263510000135,
Nonliving_Things\Vehicles\paragliding.jpg,nonliving,left,0,1.0315901000285521,0.02104470002814196,1.0105454000004102,10,17,pressure,left,439.7939754000108,460.13745500001824,460.1588023000222,460.5946323000244,460.609406500007,461.6094562000071,
Nonliving_Things\Vehicles\bus.jpg,nonliving,right,1,0.816882400016766,0.02163709999877028,0.7952453000179958,10,18,pressure,left,439.7939754000108,461.61991740000667,461.64244480000343,462.0812380000134,462.0923280999996,462.876347900019,
Living_Things\Flowers\lilac.jpg,living,left,1,0.678418800001964,0.017048399982741103,0.6613704000192229,10,19,pressure,left,439.7939754000108,462.8875267000112,462.90863820002414,463.3498476000095,463.3587773000181,464.00951630002237,
Nonliving_Things\Clothing\clog.jpg,nonliving,right,1,0.6887077999999747,0.01479830002062954,0.6739094999793451,10,20,pressure,left,439.7939754000108,464.0201141000143,464.0419294000021,464.4718800999981,464.47941090000677,465.14291000002413,
Nonliving_Things\Vehicles\scooter.jpg,nonliving,right,1,0.7016694000049029,0.012881400005426258,0.6887879999994766,10,21,pressure,left,439.7939754000108,465.15326500000083,465.1758418000245,465.6099587000208,465.6152983000211,466.2929555000155,
Living_Things\Insects\wasp.jpg,living,left,1,0.6969840000092518,0.33609480000450276,0.360889200004749,10,22,pressure,left,439.7939754000108,466.30405740000424,466.3252974000061,466.76659510002355,467.0923021000053,467.4428370000096,
Living_Things\Trees\olive_tree.jpg,living,left,1,0.7319079000153579,0.020645500015234575,0.7112624000001233,10,23,pressure,left,439.7939754000108,467.45321000000695,467.47529230001965,467.9142951000249,467.92551070000627,468.6262046000047,
Living_Things\Flowers\rose.jpg,living,left,1,0.6397977000160608,0.015135800000280142,0.6246619000157807,10,24,pressure,left,439.7939754000108,468.63674040001933,468.65886350002256,469.08729720002157,469.09590120002395,469.70940960000735,
Nonliving_Things\Vehicles\skateboard.jpg,nonliving,right,1,0.6535552999994252,0.01502059999620542,0.6385347000032198,10,25,pressure,left,439.7939754000108,469.72049400000833,469.74201350001385,470.1732310000225,470.18154479999794,470.809716400021,
Living_Things\Birds\hummingbird.jpg,living,left,1,0.7679833000001963,0.01112079998711124,0.7568625000130851,10,26,pressure,left,439.7939754000108,470.8200299000018,470.8418387999991,471.2767068000103,471.2812114999979,472.026230700023,
Nonliving_Things\Buildings\silo.JPG,nonliving,right,1,0.7522931999992579,0.024301800003740937,0.727991399995517,10,27,pressure,left,439.7939754000108,472.0380529999966,472.05907149999985,472.4957209000131,472.50941290002083,473.2261314000061,
Living_Things\Animals\rhino.jpg,living,left,1,0.7005901999946218,0.022195099998498335,0.6783950999961235,10,28,pressure,left,439.7939754000108,473.23736990001635,473.25957840000046,473.6981111000059,473.709706499998,474.37653850001516,
Nonliving_Things\Buildings\church.jpg,nonliving,right,1,0.8332408999849577,0.02230089998920448,0.8109399999957532,10,29,pressure,left,439.7939754000108,474.3880644000019,474.4091989000153,474.8438460000034,474.85949420000543,475.6598817000049,
Nonliving_Things\Musical_Inst\piano_.jpg,nonliving,right,1,0.683525499975076,0.02147719997446984,0.6620483000006061,10,30,pressure,left,439.7939754000108,475.67039290000685,475.69291220000014,476.12975040002493,476.1424706999969,476.79319940001005,
